id;country_code;gender;education;random1;random2;random3
3327;MY;Male;Degree;0,86540219;2;4
3328;NG;Female;Secondary;0,300760997;4;0
3329;NG;Other;Post-graduate qualifications;0,59623249;1;0
3330;EG;Male;Post-graduate qualifications;0,910292132;1;3
3331;CO;Female;Post-graduate qualifications;0,175695187;1;2
3332;EG;Female;Post-graduate qualifications;0,088811821;1;3
3333;MY;Female;Further education;0,090296737;3;4
3334;EG;Male;Post-graduate qualifications;0,702841297;1;3
3335;DE;Male;None;0,748706774;6;1
3336;EG;Other;Degree;0,463726145;2;3
3337;EG;Other;Secondary;0,58882292;4;3
3338;CO;Male;Degree;0,771561493;2;2
3339;EG;Other;Secondary;0,591698534;4;3
3340;EG;Female;None;0,06388986;6;3
3341;DE;Female;Degree;0,111867256;2;1
3342;CO;Male;Degree;0,864090197;2;2
3343;DE;Female;Primary;0,374750195;5;1
3344;CO;Male;Degree;0,758202096;2;2
3345;NG;Female;Degree;0,220580848;2;0
3346;NG;Male;Primary;0,993423667;5;0
3347;EG;Male;Degree;0,609643058;2;3
3348;CO;Female;Primary;0,103828458;5;2
3349;NG;Other;Post-graduate qualifications;0,583549839;1;0
3350;DE;Other;None;0,46074183;6;1
3351;DE;Female;None;0,029268703;6;1
3352;CO;Female;Further education;0,163733584;3;2
3353;CO;Male;Post-graduate qualifications;0,759034112;1;2
3354;MY;Other;Primary;0,566757225;5;4
3355;CO;Female;Secondary;0,163635148;4;2
3356;EG;Other;Further education;0,526890211;3;3
3357;EG;Female;Post-graduate qualifications;0,270259483;1;3
3358;MY;Male;None;0,611469547;6;4
3359;NG;Male;Degree;0,708075785;2;0
3360;EG;Other;None;0,552691764;6;3
3361;CO;Female;None;0,301705194;6;2
3362;NG;Female;Primary;0,169623034;5;0
3363;CO;Female;Secondary;0,285815876;4;2
3364;CO;Female;Further education;0,337988178;3;2
3365;EG;Male;Further education;0,852679676;3;3
3366;DE;Male;Primary;0,690726177;5;1
3367;CO;Female;Post-graduate qualifications;0,395005672;1;2
3368;EG;Female;Degree;0,03404975;2;3
3369;NG;Female;Secondary;0,254833933;4;0
3370;NG;Female;Secondary;0,365937212;4;0
3371;CO;Other;Degree;0,488581122;2;2
3372;EG;Female;Further education;0,381473696;3;3
3373;DE;Female;Further education;0,17197931;3;1
3374;EG;Female;Further education;0,110459123;3;3
3375;EG;Female;Degree;0,085666475;2;3
3376;CO;Other;Degree;0,475079945;2;2
3377;CO;Female;Post-graduate qualifications;0,173386881;1;2
3378;DE;Female;Secondary;0,029329012;4;1
3379;CO;Male;Further education;0,827422428;3;2
3380;CO;Female;Further education;0,305390499;3;2
3381;CO;Female;Further education;0,006462078;3;2
3382;CO;Female;Post-graduate qualifications;0,398146868;1;2
3383;CO;Other;Post-graduate qualifications;0,415186804;1;2
3384;EG;Female;Further education;0,201897704;3;3
3385;DE;Male;Further education;0,780392667;3;1
3386;NG;Female;Post-graduate qualifications;0,075723622;1;0
3387;CO;Male;Post-graduate qualifications;0,720790292;1;2
3388;EG;Female;Secondary;0,242412963;4;3
3389;DE;Female;Primary;0,335562751;5;1
3390;CO;Other;Further education;0,53057025;3;2
3391;NG;Male;Post-graduate qualifications;0,98312647;1;0
3392;EG;Female;Further education;0,374047531;3;3
3393;NG;Other;None;0,530572364;6;0
3394;MY;Female;Post-graduate qualifications;0,226236043;1;4
3395;EG;Other;Degree;0,458469235;2;3
3396;NG;Male;Post-graduate qualifications;0,806276139;1;0
3397;NG;Female;Degree;0,048742445;2;0
3398;DE;Other;Secondary;0,55656417;4;1
3399;MY;Female;Primary;0,155846163;5;4
3400;CO;Male;Further education;0,891799005;3;2
3401;MY;Male;Degree;0,67580866;2;4
3402;MY;Male;Secondary;0,864174496;4;4
3403;DE;Female;Secondary;0,064030179;4;1
3404;NG;Female;Degree;0,093591804;2;0
3405;DE;Female;Further education;0,257994867;3;1
3406;CO;Male;Primary;0,907118398;5;2
3407;EG;Female;None;0,333520966;6;3
3408;EG;Male;Post-graduate qualifications;0,851821355;1;3
3409;MY;Male;Degree;0,872500298;2;4
3410;DE;Male;None;0,962736516;6;1
3411;CO;Female;Primary;0,356675799;5;2
3412;MY;Female;Primary;0,308222022;5;4
3413;EG;Female;None;0,393894373;6;3
3414;MY;Female;Primary;0,109064537;5;4
3415;EG;Female;None;0,024278086;6;3
3416;DE;Male;None;0,738278332;6;1
3417;NG;Female;Post-graduate qualifications;0,260425859;1;0
3418;DE;Male;Degree;0,930668505;2;1
3419;CO;Male;Secondary;0,992338263;4;2
3420;NG;Female;Further education;0,141622;3;0
3421;EG;Female;None;0,392182424;6;3
3422;NG;Male;None;0,838505292;6;0
3423;CO;Other;Primary;0,566666371;5;2
3424;EG;Female;Degree;0,158209303;2;3
3425;NG;Male;Primary;0,904424778;5;0
3426;EG;Female;Further education;0,090956107;3;3
3427;MY;Other;Further education;0,407502585;3;4
3428;CO;Male;None;0,762438879;6;2
3429;MY;Male;Further education;0,665168224;3;4
3430;DE;Other;None;0,483397544;6;1
3431;MY;Male;Primary;0,673777067;5;4
3432;CO;Other;Primary;0,424975773;5;2
3433;NG;Male;Further education;0,787917649;3;0
3434;MY;Male;Further education;0,986717831;3;4
3435;DE;Male;Primary;0,687818965;5;1
3436;EG;Other;None;0,480121018;6;3
3437;CO;Female;Secondary;0,338812423;4;2
3438;MY;Male;Further education;0,800455233;3;4
3439;CO;Male;Secondary;0,697174993;4;2
3440;NG;Other;Further education;0,543406089;3;0
3441;NG;Female;Primary;0,182780599;5;0
3442;DE;Male;Primary;0,740559496;5;1
3443;NG;Female;Primary;0,002543845;5;0
3444;MY;Female;Post-graduate qualifications;0,181166023;1;4
3445;CO;Male;Post-graduate qualifications;0,624929456;1;2
3446;NG;Other;Secondary;0,444405985;4;0
3447;CO;Male;Post-graduate qualifications;0,641263534;1;2
3448;EG;Female;None;0,128625222;6;3
3449;EG;Other;Degree;0,512619502;2;3
3450;DE;Female;None;0,300158281;6;1
3451;DE;Other;Further education;0,533261792;3;1
3452;MY;Other;None;0,481124088;6;4
3453;EG;Female;Further education;0,232380958;3;3
3454;MY;Male;Secondary;0,928905168;4;4
3455;EG;Other;Primary;0,477041071;5;3
3456;CO;Other;Post-graduate qualifications;0,558268801;1;2
3457;EG;Female;Secondary;0,08363449;4;3
3458;NG;Male;Degree;0,949858544;2;0
3459;MY;Other;Further education;0,459804279;3;4
3460;NG;Female;Primary;0,338511238;5;0
3461;CO;Female;Further education;0,20202604;3;2
3462;EG;Male;Further education;0,676465688;3;3
3463;NG;Female;Degree;0,037381356;2;0
3464;EG;Male;Degree;0,739703688;2;3
3465;NG;Male;Primary;0,700285734;5;0
3466;MY;Male;Post-graduate qualifications;0,878323826;1;4
3467;MY;Male;Primary;0,970580502;5;4
3468;CO;Male;Degree;0,802308016;2;2
3469;NG;Male;None;0,640612202;6;0
3470;MY;Male;Secondary;0,974850658;4;4
3471;CO;Male;Post-graduate qualifications;0,870638368;1;2
3472;MY;Male;Secondary;0,637162327;4;4
3473;CO;Male;None;0,715343224;6;2
3474;DE;Other;Further education;0,553106787;3;1
3475;CO;Female;Primary;0,221342774;5;2
3476;DE;Male;Post-graduate qualifications;0,731417308;1;1
3477;CO;Male;Primary;0,925267246;5;2
3478;MY;Female;Further education;0,031091398;3;4
3479;CO;Female;Primary;0,01478727;5;2
3480;DE;Female;None;0,036627789;6;1
3481;EG;Other;None;0,47833942;6;3
3482;EG;Female;Post-graduate qualifications;0,328340007;1;3
3483;NG;Male;None;0,964294821;6;0
3484;EG;Female;Further education;0,139081393;3;3
3485;MY;Other;Primary;0,540575105;5;4
3486;CO;Other;Secondary;0,442294744;4;2
3487;DE;Other;None;0,575578593;6;1
3488;CO;Other;None;0,532300943;6;2
3489;CO;Female;Degree;0,000246343;2;2
3490;CO;Other;Secondary;0,4680878;4;2
3491;DE;Other;Primary;0,439506362;5;1
3492;MY;Male;Post-graduate qualifications;0,743709152;1;4
3493;CO;Male;Primary;0,715387778;5;2
3494;MY;Female;Secondary;0,226706644;4;4
3495;EG;Female;None;0,018016749;6;3
3496;EG;Female;Further education;0,344294746;3;3
3497;MY;Female;Further education;0,209559035;3;4
3498;MY;Female;Primary;0,144914151;5;4
3499;CO;Male;Degree;0,676208573;2;2
3500;EG;Male;Degree;0,615824933;2;3
3501;CO;Male;Post-graduate qualifications;0,72218155;1;2
3502;DE;Female;Post-graduate qualifications;0,317233889;1;1
3503;CO;Female;Secondary;0,123752326;4;2
3504;NG;Female;Further education;0,214928817;3;0
3505;DE;Male;Primary;0,97890282;5;1
3506;CO;Female;Secondary;0,247646632;4;2
3507;DE;Other;None;0,484181271;6;1
3508;NG;Female;Post-graduate qualifications;0,290634449;1;0
3509;MY;Female;Secondary;0,039974918;4;4
3510;EG;Male;Post-graduate qualifications;0,680534803;1;3
3511;CO;Male;Primary;0,682190979;5;2
3512;NG;Male;Post-graduate qualifications;0,706168201;1;0
3513;EG;Male;None;0,750583375;6;3
3514;NG;Other;Degree;0,504263313;2;0
3515;EG;Female;Degree;0,125595034;2;3
3516;EG;Female;Post-graduate qualifications;0,389504883;1;3
3517;DE;Male;None;0,760769838;6;1
3518;CO;Other;Primary;0,473021084;5;2
3519;EG;Female;Primary;0,04948894;5;3
3520;MY;Other;None;0,403406432;6;4
3521;DE;Female;Further education;0,339933783;3;1
3522;NG;Female;Primary;0,168442585;5;0
3523;MY;Male;Secondary;0,944480864;4;4
3524;CO;Male;Degree;0,940431696;2;2
3525;EG;Male;None;0,729522575;6;3
3526;EG;Female;Primary;0,083764461;5;3
3527;NG;Female;Degree;0,294783206;2;0
3528;CO;Male;Further education;0,664434643;3;2
3529;EG;Male;Primary;0,915752439;5;3
3530;MY;Male;Degree;0,859162256;2;4
3531;CO;Other;Degree;0,491682274;2;2
3532;MY;Male;Post-graduate qualifications;0,786976798;1;4
3533;DE;Female;Degree;0,004122826;2;1
3534;CO;Male;Secondary;0,958242752;4;2
3535;EG;Male;Further education;0,658883427;3;3
3536;EG;Other;Primary;0,58878387;5;3
3537;DE;Male;None;0,960319737;6;1
3538;CO;Other;Primary;0,599946261;5;2
3539;NG;Female;Post-graduate qualifications;0,261931709;1;0
3540;MY;Male;None;0,943023395;6;4
3541;EG;Male;Further education;0,691242541;3;3
3542;DE;Male;Post-graduate qualifications;0,657412161;1;1
3543;CO;Other;Post-graduate qualifications;0,599274898;1;2
3544;CO;Female;Post-graduate qualifications;0,149206401;1;2
3545;DE;Male;Primary;0,811603611;5;1
3546;DE;Female;Degree;0,171330202;2;1
3547;MY;Male;Secondary;0,675595221;4;4
3548;EG;Female;Secondary;0,055801084;4;3
3549;EG;Other;Further education;0,417984502;3;3
3550;CO;Male;Secondary;0,97702551;4;2
3551;DE;Male;Secondary;0,830707049;4;1
3552;DE;Male;Secondary;0,684617313;4;1
3553;MY;Female;Further education;0,308023131;3;4
3554;NG;Male;None;0,869282798;6;0
3555;NG;Male;Primary;0,779999441;5;0
3556;EG;Male;Degree;0,775879515;2;3
3557;NG;Female;Secondary;0,376233279;4;0
3558;CO;Male;Post-graduate qualifications;0,760593622;1;2
3559;NG;Other;Post-graduate qualifications;0,529978363;1;0
3560;NG;Female;Post-graduate qualifications;0,334634183;1;0
3561;NG;Male;Post-graduate qualifications;0,876913668;1;0
3562;MY;Other;Further education;0,54960521;3;4
3563;NG;Male;Further education;0,746257668;3;0
3564;CO;Female;None;0,322237188;6;2
3565;DE;Female;Secondary;0,081092478;4;1
3566;CO;Female;Primary;0,193959395;5;2
3567;CO;Male;Further education;0,712485129;3;2
3568;MY;Female;Degree;0,297051077;2;4
3569;NG;Other;Primary;0,487990878;5;0
3570;DE;Other;None;0,515493488;6;1
3571;DE;Female;Degree;0,274525396;2;1
3572;EG;Male;Secondary;0,813181972;4;3
3573;EG;Male;Primary;0,859045871;5;3
3574;NG;Female;Primary;0,373475297;5;0
3575;NG;Female;None;0,232113715;6;0
3576;NG;Female;None;0,326645146;6;0
3577;MY;Female;None;0,128871676;6;4
3578;CO;Other;Further education;0,471591939;3;2
3579;MY;Other;Further education;0,55955662;3;4
3580;CO;Female;Further education;0,260644259;3;2
3581;DE;Male;Further education;0,600634955;3;1
3582;NG;Female;Further education;0,088133963;3;0
3583;CO;Other;Further education;0,483494987;3;2
3584;DE;Male;Degree;0,705207674;2;1
3585;CO;Other;Degree;0,494133901;2;2
3586;MY;Other;Further education;0,449146782;3;4
3587;DE;Female;Degree;0,238072481;2;1
3588;CO;Male;Secondary;0,995359142;4;2
3589;NG;Other;None;0,585428747;6;0
3590;DE;Male;Secondary;0,690876205;4;1
3591;MY;Male;Post-graduate qualifications;0,966017052;1;4
3592;DE;Male;Post-graduate qualifications;0,74668617;1;1
3593;EG;Female;Further education;0,267478719;3;3
3594;EG;Male;Primary;0,745763097;5;3
3595;CO;Male;Primary;0,905073384;5;2
3596;NG;Female;Secondary;0,186072687;4;0
3597;DE;Male;Primary;0,995574822;5;1
3598;CO;Female;Primary;0,067221797;5;2
3599;MY;Male;Post-graduate qualifications;0,901147861;1;4
3600;MY;Female;Secondary;0,271423249;4;4
3601;EG;Female;None;0,1056646;6;3
3602;NG;Female;Primary;0,080495346;5;0
3603;CO;Other;None;0,520354179;6;2
3604;NG;Male;Post-graduate qualifications;0,859555653;1;0
3605;MY;Other;Further education;0,50698342;3;4
3606;DE;Female;Secondary;0,000891087;4;1
3607;EG;Male;Secondary;0,616202112;4;3
3608;NG;Male;Secondary;0,78000331;4;0
3609;MY;Female;Post-graduate qualifications;0,092939003;1;4
3610;EG;Male;None;0,648727583;6;3
3611;MY;Female;Secondary;0,130614489;4;4
3612;EG;Female;Primary;0,175595986;5;3
3613;NG;Male;Degree;0,970109636;2;0
3614;MY;Other;Post-graduate qualifications;0,599090731;1;4
3615;CO;Female;None;0,023929299;6;2
3616;NG;Other;None;0,581337288;6;0
3617;DE;Other;Further education;0,429046505;3;1
3618;CO;Male;Post-graduate qualifications;0,91440575;1;2
3619;CO;Female;Further education;0,384648966;3;2
3620;DE;Male;Post-graduate qualifications;0,669079696;1;1
3621;DE;Male;None;0,816452676;6;1
3622;MY;Other;Post-graduate qualifications;0,536904299;1;4
3623;CO;Female;None;0,036389053;6;2
3624;CO;Other;Primary;0,467422348;5;2
3625;DE;Female;Further education;0,109833911;3;1
3626;EG;Female;None;0,129038999;6;3
3627;EG;Male;Post-graduate qualifications;0,851553289;1;3
3628;MY;Female;Degree;0,077742198;2;4
3629;CO;Female;None;0,051740529;6;2
3630;CO;Male;Secondary;0,895696274;4;2
3631;MY;Male;Secondary;0,815531817;4;4
3632;DE;Female;Degree;0,182490729;2;1
3633;DE;Female;Post-graduate qualifications;0,056592155;1;1
3634;EG;Male;Further education;0,632791104;3;3
3635;MY;Male;Further education;0,656562231;3;4
3636;MY;Male;None;0,600130593;6;4
3637;CO;Male;Secondary;0,652188148;4;2
3638;NG;Other;Degree;0,457873486;2;0
3639;MY;Male;Degree;0,876592322;2;4
3640;NG;Male;Secondary;0,694419008;4;0
3641;EG;Female;None;0,278083272;6;3
3642;CO;Male;Further education;0,879888751;3;2
3643;MY;Male;None;0,96829987;6;4
3644;NG;Male;Secondary;0,898186871;4;0
3645;NG;Male;Primary;0,601657612;5;0
3646;CO;Male;None;0,773823876;6;2
3647;DE;Male;Primary;0,832224547;5;1
3648;MY;Female;Degree;0,050924216;2;4
3649;DE;Male;Post-graduate qualifications;0,804598066;1;1
3650;EG;Other;Primary;0,446578597;5;3
3651;NG;Other;Secondary;0,52782004;4;0
3652;CO;Female;None;0,307913232;6;2
3653;CO;Other;Further education;0,483950575;3;2
3654;EG;Female;Further education;0,153760673;3;3
3655;DE;Female;Secondary;0,300203701;4;1
3656;NG;Male;Primary;0,878208699;5;0
3657;DE;Female;None;0,378570299;6;1
3658;MY;Female;Post-graduate qualifications;0,160304481;1;4
3659;DE;Female;Post-graduate qualifications;0,067062259;1;1
3660;MY;Male;Secondary;0,606518785;4;4
3661;NG;Female;Degree;0,373333879;2;0
3662;MY;Female;Post-graduate qualifications;0,091848026;1;4
3663;NG;Male;None;0,84277561;6;0
3664;CO;Other;Further education;0,569457091;3;2
3665;MY;Female;None;0,038807019;6;4
3666;MY;Other;Secondary;0,415294627;4;4
3667;MY;Female;Further education;0,075992906;3;4
3668;NG;Male;Degree;0,918909828;2;0
3669;CO;Female;Further education;0,01597574;3;2
3670;CO;Male;Post-graduate qualifications;0,975176882;1;2
3671;NG;Female;Primary;0,158487142;5;0
3672;NG;Female;Further education;0,265490973;3;0
3673;EG;Other;Degree;0,452531937;2;3
3674;MY;Male;Secondary;0,738911087;4;4
3675;CO;Female;Secondary;0,265650167;4;2
3676;NG;Male;None;0,699097261;6;0
3677;EG;Male;Further education;0,655141464;3;3
3678;EG;Female;Primary;0,195998312;5;3
3679;EG;Male;Secondary;0,645549669;4;3
3680;DE;Female;Secondary;0,052526379;4;1
3681;DE;Female;Secondary;0,251186139;4;1
3682;MY;Other;None;0,500032785;6;4
3683;MY;Male;None;0,879183301;6;4
3684;CO;Male;Primary;0,775834627;5;2
3685;CO;Male;Further education;0,754393268;3;2
3686;CO;Female;Further education;0,337246823;3;2
3687;NG;Male;Secondary;0,925807425;4;0
3688;MY;Other;None;0,573930401;6;4
3689;CO;Other;None;0,426309934;6;2
3690;EG;Female;Post-graduate qualifications;0,344709798;1;3
3691;CO;Male;Post-graduate qualifications;0,764098578;1;2
3692;NG;Female;Further education;0,163773594;3;0
3693;DE;Male;Primary;0,958275443;5;1
3694;NG;Male;Further education;0,79932189;3;0
3695;EG;Female;Secondary;0,155598369;4;3
3696;EG;Male;Secondary;0,885222434;4;3
3697;NG;Male;Primary;0,96461649;5;0
3698;DE;Female;Secondary;0,286536989;4;1
3699;EG;Female;Primary;0,201288426;5;3
3700;MY;Male;Further education;0,988171756;3;4
3701;NG;Female;Post-graduate qualifications;0,211895245;1;0
3702;MY;Male;None;0,663012184;6;4
3703;DE;Other;Degree;0,592713504;2;1
3704;DE;Other;Further education;0,591416757;3;1
3705;DE;Other;Further education;0,470334287;3;1
3706;CO;Female;Primary;0,348837321;5;2
3707;MY;Female;Post-graduate qualifications;0,159379386;1;4
3708;EG;Male;Further education;0,607686906;3;3
3709;EG;Female;None;0,258923419;6;3
3710;MY;Female;Further education;0,23265986;3;4
3711;CO;Other;Post-graduate qualifications;0,553594004;1;2
3712;DE;Other;Further education;0,532715584;3;1
3713;DE;Male;Primary;0,810243497;5;1
3714;MY;Male;Primary;0,871532747;5;4
3715;DE;Male;Post-graduate qualifications;0,839210363;1;1
3716;EG;Female;Degree;0,009348727;2;3
3717;DE;Male;Further education;0,84200351;3;1
3718;EG;Female;Secondary;0,210549122;4;3
3719;DE;Female;Post-graduate qualifications;0,246533996;1;1
3720;EG;Male;Post-graduate qualifications;0,8306937;1;3
3721;NG;Female;Post-graduate qualifications;0,278205105;1;0
3722;NG;Male;Primary;0,654889754;5;0
3723;DE;Male;None;0,796923815;6;1
3724;DE;Male;Further education;0,795021726;3;1
3725;EG;Male;Degree;0,65492317;2;3
3726;EG;Female;Further education;0,399271186;3;3
3727;CO;Male;Primary;0,631571675;5;2
3728;DE;Male;Primary;0,84321226;5;1
3729;MY;Male;None;0,798694786;6;4
3730;DE;Female;Post-graduate qualifications;0,249660207;1;1
3731;MY;Male;None;0,815533295;6;4
3732;CO;Other;None;0,456569603;6;2
3733;DE;Female;Primary;0,027144238;5;1
3734;MY;Male;Post-graduate qualifications;0,890929504;1;4
3735;DE;Female;Primary;0,08276066;5;1
3736;EG;Female;Post-graduate qualifications;0,382842019;1;3
3737;NG;Female;Primary;0,393181541;5;0
3738;MY;Female;Post-graduate qualifications;0,272377949;1;4
3739;DE;Female;Further education;0,086241118;3;1
3740;MY;Male;Post-graduate qualifications;0,643169387;1;4
3741;EG;Other;Further education;0,481800543;3;3
3742;CO;Male;Secondary;0,737850916;4;2
3743;MY;Other;Post-graduate qualifications;0,435364888;1;4
3744;EG;Male;Primary;0,699571705;5;3
3745;MY;Female;Degree;0,083050833;2;4
3746;CO;Other;Degree;0,433508078;2;2
3747;CO;Other;None;0,541358101;6;2
3748;CO;Female;Further education;0,019519742;3;2
3749;DE;Female;None;0,088354363;6;1
3750;EG;Female;Secondary;0,137885522;4;3
3751;CO;Female;Primary;0,075048073;5;2
3752;DE;Female;Degree;0,036364448;2;1
3753;MY;Female;Degree;0,244315059;2;4
3754;CO;Other;Secondary;0,528858436;4;2
3755;NG;Other;Further education;0,586368259;3;0
3756;EG;Male;Post-graduate qualifications;0,720694642;1;3
3757;NG;Other;Secondary;0,592353829;4;0
3758;MY;Female;None;0,327403127;6;4
3759;CO;Other;Further education;0,403048841;3;2
3760;NG;Male;None;0,79917758;6;0
3761;DE;Male;Secondary;0,6293538;4;1
3762;CO;Female;Degree;0,035979534;2;2
3763;EG;Male;Degree;0,751183738;2;3
3764;EG;Male;Secondary;0,790270191;4;3
3765;CO;Male;Secondary;0,718293828;4;2
3766;NG;Male;Secondary;0,669936133;4;0
3767;CO;Female;None;0,376910796;6;2
3768;EG;Female;Degree;0,067690061;2;3
3769;NG;Other;Post-graduate qualifications;0,587604424;1;0
3770;NG;Other;None;0,550032553;6;0
3771;NG;Male;Secondary;0,802985545;4;0
3772;NG;Female;Degree;0,160889594;2;0
3773;DE;Female;Degree;0,189857134;2;1
3774;CO;Male;Secondary;0,954126433;4;2
3775;EG;Female;Secondary;0,300290699;4;3
3776;MY;Female;None;0,209425925;6;4
